Test Name,M-max Lower Leg Ampl Lines
Test Item,Right TA
Patient Name,"post  s2718tdvg"
Patient ID,
Test Date,10/15/2019
Trace Label,"Tr 1 : 0 mA : 100 탎","Tr 2 : 51 mA : 100 탎","Tr 3 : 100 mA : 100 탎","Tr 4 : 100 mA : 200 탎","Tr 5 : 100 mA : 300 탎","Tr 6 : 100 mA : 300 탎","Tr 7 : 100 mA : 300 탎","Tr 8 : 100 mA : 400 탎","Tr 9 : 100 mA : 400 탎","Tr 10 : 100 mA : 400 탎"
,48.065185547,-72.479248047,-125.885009766,-528.717041016,-355.529785156,-393.676757813,-209.808349609,-655.364990234,-447.845458984,-260.925292969
,48.065185547,-255.584716797,-312.042236328,-717.163085938,-534.820556641,-577.545166016,-401.306152344,-841.522216797,-615.692138672,-443.267822266
,48.065185547,-438.690185547,-500.488281250,-907.135009766,-719.451904297,-762.939453125,-595.855712891,-1022.338867188,-788.116455078,-636.291503906
,47.302246094,-617.218017578,-685.119628906,-1087.188720703,-904.846191406,-946.807861328,-784.301757813,-1185.607910156,-959.777832031,-829.315185547
,46.539306641,-781.250000000,-854.492187500,-1249.694824219,-1082.611083984,-1119.232177734,-957.489013672,-1332.092285156,-1118.469238281,-1013.946533203
,45.776367188,-930.023193359,-1008.605957031,-1393.890380859,-1245.117187500,-1273.345947266,-1114.654541016,-1461.791992188,-1260.375976563,-1182.556152344
,44.250488281,-1065.063476563,-1144.409179688,-1517.486572266,-1390.075683594,-1410.675048828,-1255.035400391,-1574.707031250,-1387.023925781,-1332.855224609
,42.724609375,-1184.844970703,-1261.138916016,-1625.061035156,-1515.197753906,-1529.693603516,-1378.631591797,-1674.652099609,-1495.361328125,-1466.369628906
,43.487548828,-1291.656494141,-1364.898681641,-1718.902587891,-1622.009277344,-1632.690429688,-1486.968994141,-1759.338378906,-1589.965820313,-1581.573486328
,42.724609375,-1384.735107422,-1451.873779297,-1799.011230469,-1712.036132813,-1721.954345703,-1582.336425781,-1831.817626953,-1670.837402344,-1681.518554688
,43.487548828,-1464.843750000,-1525.115966797,-1866.912841797,-1788.330078125,-1799.011230469,-1663.208007813,-1890.563964844,-1738.739013672,-1766.204833984
,45.776367188,-1532.745361328,-1585.388183594,-1922.607421875,-1853.179931641,-1863.098144531,-1730.346679688,-1934.814453125,-1790.618896484,-1835.632324219
,46.539306641,-1585.388183594,-1630.401611328,-1960.754394531,-1904.296875000,-1913.452148438,-1782.989501953,-1963.043212891,-1827.239990234,-1891.326904297
,47.302246094,-1622.009277344,-1657.104492188,-1982.116699219,-1938.629150391,-1945.495605469,-1816.558837891,-1973.724365234,-1848.602294922,-1930.999755859
,46.539306641,-1639.556884766,-1670.074462891,-1987.457275391,-1954.650878906,-1961.517333984,-1834.106445313,-1971.435546875,-1855.468750000,-1952.362060547
,45.776367188,-1641.082763672,-1670.074462891,-1980.590820313,-1953.125000000,-1960.754394531,-1836.395263672,-1961.517333984,-1854.705810547,-1957.702636719
,45.013427734,-1634.216308594,-1662.445068359,-1968.383789063,-1941.680908203,-1950.073242188,-1829.528808594,-1949.310302734,-1848.602294922,-1949.310302734
,43.487548828,-1623.535156250,-1653.289794922,-1953.887939453,-1926.422119141,-1938.629150391,-1818.847656250,-1934.814453125,-1840.972900391,-1935.577392578
,44.250488281,-1613.616943359,-1641.082763672,-1939.392089844,-1912.689208984,-1923.370361328,-1805.877685547,-1916.503906250,-1830.291748047,-1920.318603516
,43.487548828,-1605.224609375,-1627.349853516,-1920.318603516,-1898.193359375,-1908.111572266,-1791.381835938,-1890.563964844,-1814.270019531,-1905.059814453
,42.724609375,-1593.017578125,-1607.513427734,-1894.378662109,-1879.882812500,-1888.275146484,-1771.545410156,-1853.942871094,-1791.381835938,-1888.275146484
,40.435791016,-1572.418212891,-1580.810546875,-1860.046386719,-1854.705810547,-1859.283447266,-1744.079589844,-1812.744140625,-1760.101318359,-1863.861083984
,38.146972656,-1543.426513672,-1548.004150391,-1817.321777344,-1819.610595703,-1824.188232422,-1709.747314453,-1765.441894531,-1722.717285156,-1831.817626953
,35.095214844,-1506.042480469,-1508.331298828,-1770.782470703,-1778.411865234,-1782.989501953,-1668.548583984,-1718.902587891,-1682.281494141,-1792.907714844
,33.569335938,-1463.317871094,-1466.369628906,-1720.428466797,-1733.398437500,-1734.924316406,-1622.009277344,-1671.600341797,-1639.556884766,-1748.657226563
,33.569335938,-1419.067382813,-1423.645019531,-1667.785644531,-1686.096191406,-1684.570312500,-1573.181152344,-1623.535156250,-1596.069335938,-1702.117919922
,34.332275391,-1374.053955078,-1379.394531250,-1615.905761719,-1636.505126953,-1632.690429688,-1522.064208984,-1574.707031250,-1552.581787109,-1654.052734375
,36.621093750,-1329.040527344,-1335.906982422,-1563.262939453,-1585.388183594,-1579.284667969,-1471.710205078,-1525.878906250,-1508.331298828,-1602.935791016
,38.146972656,-1285.552978516,-1291.656494141,-1512.145996094,-1534.271240234,-1528.167724609,-1422.119140625,-1477.813720703,-1463.317871094,-1551.818847656
,39.672851563,-1242.828369141,-1247.406005859,-1462.554931641,-1482.391357422,-1478.576660156,-1375.579833984,-1429.748535156,-1419.067382813,-1499.176025391
,41.961669922,-1201.629638672,-1203.155517578,-1415.252685547,-1432.800292969,-1431.274414063,-1330.566406250,-1382.446289063,-1374.816894531,-1448.822021484
,41.961669922,-1160.430908203,-1159.667968750,-1370.239257813,-1384.735107422,-1385.498046875,-1286.315917969,-1335.906982422,-1329.803466797,-1399.993896484
,41.961669922,-1121.520996094,-1117.706298828,-1325.225830078,-1336.669921875,-1338.958740234,-1242.828369141,-1288.604736328,-1284.027099609,-1351.928710938
,41.198730469,-1081.848144531,-1075.744628906,-1278.686523438,-1288.604736328,-1292.419433594,-1198.577880859,-1241.302490234,-1238.250732422,-1303.863525391
,38.909912109,-1042.175292969,-1033.782958984,-1231.384277344,-1239.776611328,-1244.354248047,-1153.564453125,-1193.237304688,-1192.474365234,-1255.035400391
,36.621093750,-1002.502441406,-991.058349609,-1181.793212891,-1191.711425781,-1194.763183594,-1107.788085938,-1143.646240234,-1147.460937500,-1206.207275391
,34.332275391,-962.066650391,-946.807861328,-1132.202148438,-1142.120361328,-1145.172119141,-1062.011718750,-1093.292236328,-1102.447509766,-1158.905029297
,33.569335938,-920.867919922,-902.557373047,-1082.611083984,-1094.055175781,-1094.818115234,-1015.472412109,-1042.938232422,-1057.434082031,-1111.602783203
,33.569335938,-880.432128906,-859.069824219,-1033.020019531,-1045.989990234,-1045.989990234,-967.407226563,-993.347167969,-1010.894775391,-1064.300537109
,34.332275391,-839.233398438,-816.345214844,-984.191894531,-997.161865234,-997.924804688,-920.104980469,-946.807861328,-964.355468750,-1016.235351563
,35.095214844,-798.797607422,-777.435302734,-938.415527344,-950.622558594,-952.148437500,-872.802734375,-905.609130859,-920.104980469,-968.170166016
,35.858154297,-759.887695313,-740.051269531,-896.453857422,-906.372070313,-909.423828125,-828.552246094,-866.699218750,-878.906250000,-922.393798828
,35.858154297,-724.029541016,-704.956054688,-858.306884766,-865.173339844,-868.225097656,-787.353515625,-830.078125000,-839.996337891,-879.669189453
,37.384033203,-691.223144531,-672.149658203,-822.448730469,-825.500488281,-828.552246094,-748.443603516,-792.694091797,-803.375244141,-839.996337891
,38.146972656,-662.231445313,-640.106201172,-786.590576172,-787.353515625,-788.879394531,-713.348388672,-753.784179688,-765.991210938,-802.612304688
,38.909912109,-634.002685547,-608.062744141,-749.969482422,-749.206542969,-749.206542969,-677.490234375,-714.874267578,-728.607177734,-764.465332031
,40.435791016,-606.536865234,-577.545166016,-713.348388672,-711.822509766,-711.059570313,-643.157958984,-676.727294922,-691.986083984,-726.318359375
,40.435791016,-578.308105469,-547.027587891,-678.253173828,-674.438476563,-674.438476563,-608.825683594,-641.632080078,-656.890869141,-687.408447266
,40.435791016,-550.842285156,-517.272949219,-644.683837891,-639.343261719,-640.869140625,-575.256347656,-610.351562500,-623.321533203,-649.261474609
,41.198730469,-525.665283203,-489.044189453,-614.166259766,-606.536865234,-608.825683594,-545.501708984,-580.596923828,-592.803955078,-614.929199219
,41.961669922,-502.777099609,-463.867187500,-585.174560547,-576.019287109,-579.071044922,-515.747070313,-553.131103516,-564.575195313,-583.648681641
,43.487548828,-481.414794922,-442.504882813,-559.234619141,-546.264648438,-552.368164063,-489.807128906,-527.954101563,-537.872314453,-556.182861328
,45.013427734,-461.578369141,-423.431396484,-533.294677734,-519.561767578,-527.191162109,-466.156005859,-502.777099609,-511.932373047,-531.768798828
,46.539306641,-440.979003906,-405.883789063,-508.880615234,-494.384765625,-502.014160156,-442.504882813,-477.600097656,-485.992431641,-508.880615234
,47.302246094,-421.142578125,-387.573242188,-485.229492188,-469.970703125,-477.600097656,-419.616699219,-453.186035156,-459.289550781,-485.229492188
,46.539306641,-402.832031250,-367.736816406,-462.341308594,-447.082519531,-452.423095703,-397.491455078,-428.009033203,-433.349609375,-462.341308594
,44.250488281,-384.521484375,-348.663330078,-440.216064453,-424.194335938,-427.246093750,-374.603271484,-405.120849609,-407.409667969,-438.690185547
,41.198730469,-366.973876953,-329.589843750,-417.327880859,-401.306152344,-403.594970703,-352.478027344,-382.995605469,-384.521484375,-414.276123047
,35.858154297,-349.426269531,-312.042236328,-395.965576172,-378.417968750,-381.469726563,-331.878662109,-362.396240234,-363.922119141,-392.913818359
,32.806396484,-331.878662109,-296.020507813,-376.129150391,-356.292724609,-360.870361328,-312.042236328,-342.559814453,-345.611572266,-372.314453125
,29.754638672,-316.619873047,-281.524658203,-357.055664063,-334.930419922,-341.033935547,-292.968750000,-321.960449219,-327.301025391,-351.715087891
,28.991699219,-302.124023438,-267.791748047,-338.745117188,-314.331054688,-322.723388672,-274.658203125,-303.649902344,-307.464599609,-332.641601563
,29.754638672,-289.154052734,-254.821777344,-320.434570313,-295.257568359,-304.412841797,-258.636474609,-285.339355469,-286.102294922,-312.042236328
,30.517578125,-276.947021484,-241.851806641,-302.886962891,-276.947021484,-286.865234375,-244.140625000,-267.791748047,-266.265869141,-292.205810547
,32.043457031,-265.502929688,-227.355957031,-285.339355469,-260.925292969,-269.317626953,-231.933593750,-251.770019531,-247.192382813,-273.895263672
,32.043457031,-254.058837891,-212.860107422,-267.791748047,-243.377685547,-252.532958984,-219.726562500,-234.985351563,-229.644775391,-254.821777344
,32.043457031,-240.325927734,-198.364257813,-251.007080078,-226.593017578,-235.748291016,-206.756591797,-218.200683594,-215.148925781,-238.037109375
,32.043457031,-226.593017578,-184.631347656,-233.459472656,-209.045410156,-218.200683594,-192.260742188,-201.416015625,-199.890136719,-221.252441406
,29.754638672,-214.385986328,-173.187255859,-217.437744141,-191.497802734,-200.653076172,-177.764892578,-184.631347656,-184.631347656,-204.467773438
,28.991699219,-201.416015625,-162.506103516,-202.941894531,-175.476074219,-185.394287109,-162.506103516,-169.372558594,-168.609619141,-188.446044922
,28.228759766,-189.971923828,-153.350830078,-189.208984375,-160.980224609,-170.135498047,-148.773193359,-154.876708984,-153.350830078,-173.950195313
,28.228759766,-178.527832031,-143.432617188,-177.001953125,-148.010253906,-155.639648438,-135.803222656,-142.669677734,-139.617919922,-160.217285156
,30.517578125,-166.320800781,-134.277343750,-164.794921875,-135.803222656,-143.432617188,-122.070312500,-131.225585938,-126.647949219,-148.010253906
,32.043457031,-153.350830078,-124.359130859,-152.587890625,-125.122070313,-130.462646484,-110.626220703,-120.544433594,-115.966796875,-135.803222656
,32.806396484,-140.380859375,-113.677978516,-140.380859375,-112.915039063,-117.492675781,-98.419189453,-109.100341797,-106.048583984,-124.359130859
,32.043457031,-126.647949219,-103.759765625,-128.173828125,-102.233886719,-105.285644531,-86.975097656,-96.893310547,-94.604492188,-111.389160156
,29.754638672,-115.966796875,-93.841552734,-117.492675781,-91.552734375,-93.078613281,-74.768066406,-84.686279297,-83.160400391,-97.656250000
,27.465820313,-106.048583984,-83.923339844,-106.048583984,-78.582763672,-82.397460938,-63.323974609,-71.716308594,-70.190429688,-83.923339844
,26.702880859,-99.945068359,-74.005126953,-93.841552734,-66.375732422,-73.242187500,-53.405761719,-59.509277344,-56.457519531,-70.190429688
,26.702880859,-94.604492188,-65.612792969,-83.160400391,-53.405761719,-61.798095703,-44.250488281,-48.828125000,-43.487548828,-58.746337891
,28.228759766,-88.500976563,-57.983398438,-71.716308594,-41.198730469,-51.116943359,-35.095214844,-37.384033203,-32.806396484,-47.302246094
,29.754638672,-83.923339844,-50.354003906,-61.798095703,-30.517578125,-39.672851563,-26.702880859,-28.991699219,-23.651123047,-37.384033203
,31.280517578,-76.293945313,-44.250488281,-52.642822266,-20.599365234,-28.991699219,-18.310546875,-22.125244141,-16.021728516,-28.228759766
,33.569335938,-68.664550781,-38.146972656,-41.961669922,-11.444091797,-19.836425781,-9.918212891,-15.258789063,-9.155273438,-19.836425781
,36.621093750,-61.798095703,-32.043457031,-33.569335938,-3.814697266,-12.207031250,-3.051757813,-9.155273438,-3.814697266,-12.207031250
,38.909912109,-53.405761719,-27.465820313,-25.177001953,2.288818359,-5.340576172,1.525878906,-3.051757813,1.525878906,-4.577636719
,41.198730469,-46.539306641,-25.177001953,-16.784667969,8.392333984,0.762939453,7.629394531,3.051757813,6.866455078,2.288818359
,41.961669922,-39.672851563,-23.651123047,-9.918212891,15.258789063,7.629394531,13.732910156,9.155273438,11.444091797,8.392333984
,43.487548828,-32.043457031,-23.651123047,-3.051757813,22.888183594,13.732910156,22.125244141,15.258789063,17.547607422,15.258789063
,44.250488281,-25.177001953,-25.177001953,2.288818359,28.991699219,19.836425781,31.280517578,20.599365234,23.651123047,22.125244141
,44.250488281,-19.836425781,-25.177001953,7.629394531,35.858154297,25.939941406,39.672851563,25.939941406,27.465820313,28.228759766
,45.013427734,-14.495849609,-26.702880859,12.969970703,42.724609375,32.806396484,47.302246094,32.043457031,32.806396484,35.095214844
,45.776367188,-12.207031250,-26.702880859,17.547607422,48.065185547,39.672851563,53.405761719,36.621093750,36.621093750,41.961669922
,47.302246094,-9.155273438,-27.465820313,23.651123047,54.931640625,46.539306641,58.746337891,41.198730469,41.198730469,48.065185547
,49.591064453,-5.340576172,-26.702880859,28.991699219,60.272216797,51.116943359,64.086914063,45.776367188,48.065185547,57.983398438
,51.116943359,-2.288818359,-25.939941406,32.806396484,63.323974609,56.457519531,68.664550781,50.354003906,55.694580078,67.901611328
,51.116943359,0.000000000,-24.414062500,38.146972656,65.612792969,63.323974609,74.005126953,57.220458984,64.086914063,78.582763672
,49.591064453,2.288818359,-22.125244141,41.961669922,64.849853516,70.190429688,79.345703125,64.849853516,72.479248047,90.026855469
,46.539306641,5.340576172,-19.073486328,47.302246094,64.849853516,78.582763672,85.449218750,71.716308594,80.108642578,98.419189453
,42.724609375,6.103515625,-15.258789063,54.168701172,63.323974609,87.738037109,92.315673828,79.345703125,86.212158203,105.285644531
,38.909912109,6.103515625,-10.681152344,61.798095703,64.086914063,96.130371094,97.656250000,86.212158203,90.789794922,109.863281250
,35.858154297,7.629394531,-3.814697266,70.190429688,66.375732422,106.048583984,102.996826172,93.078613281,94.604492188,113.677978516
,33.569335938,9.155273438,3.051757813,79.345703125,70.190429688,115.966796875,107.574462891,100.708007813,99.182128906,118.255615234
,32.806396484,12.969970703,14.495849609,89.263916016,77.056884766,125.122070313,111.389160156,107.574462891,105.285644531,122.070312500
,35.095214844,19.836425781,27.465820313,99.945068359,85.449218750,134.277343750,115.203857422,112.915039063,112.915039063,125.885009766
,38.146972656,27.465820313,43.487548828,110.626220703,93.078613281,141.906738281,119.781494141,116.729736328,121.307373047,128.936767578
,43.487548828,34.332275391,63.323974609,121.307373047,102.233886719,150.299072266,124.359130859,119.018554688,129.699707031,130.462646484
,48.065185547,40.435791016,80.108642578,129.699707031,110.626220703,157.928466797,130.462646484,122.070312500,138.854980469,133.514404297
,50.354003906,43.487548828,95.367431641,135.803222656,119.781494141,162.506103516,136.566162109,124.359130859,147.247314453,135.040283203
,51.879882813,45.776367188,107.574462891,141.906738281,132.751464844,164.794921875,142.669677734,128.173828125,154.113769531,135.040283203
,51.116943359,46.539306641,115.966796875,146.484375000,143.432617188,162.506103516,148.773193359,131.988525391,160.980224609,135.040283203
,48.828125000,46.539306641,122.833251953,148.010253906,153.350830078,158.691406250,154.113769531,134.277343750,166.320800781,133.514404297
,46.539306641,47.302246094,128.936767578,150.299072266,162.506103516,154.113769531,158.691406250,136.566162109,170.135498047,132.751464844
,44.250488281,47.302246094,134.277343750,149.536132813,170.135498047,149.536132813,160.980224609,138.092041016,173.950195313,134.277343750
,44.250488281,48.065185547,140.380859375,148.773193359,179.290771484,146.484375000,162.506103516,141.906738281,177.001953125,138.092041016
,44.250488281,51.116943359,146.484375000,148.773193359,187.683105469,142.669677734,164.031982422,148.773193359,180.816650391,145.721435547
,45.776367188,53.405761719,154.113769531,148.010253906,193.786621094,138.854980469,164.794921875,157.165527344,185.394287109,155.639648438
,47.302246094,57.220458984,164.031982422,146.484375000,195.312500000,135.803222656,166.320800781,166.320800781,189.208984375,163.269042969
,47.302246094,59.509277344,173.187255859,146.484375000,193.023681641,134.277343750,168.609619141,173.950195313,193.023681641,170.135498047
,46.539306641,60.272216797,182.342529297,146.484375000,189.208984375,135.803222656,171.661376953,178.527832031,195.312500000,175.476074219
,44.250488281,60.272216797,189.208984375,148.010253906,183.868408203,141.906738281,174.713134766,180.816650391,196.075439453,179.290771484
,41.961669922,58.746337891,191.497802734,151.824951172,177.764892578,151.062011719,178.527832031,180.053710938,196.075439453,183.868408203
,38.909912109,57.220458984,191.497802734,155.639648438,173.187255859,160.980224609,181.579589844,178.527832031,193.023681641,189.971923828
,36.621093750,57.220458984,186.920166016,160.980224609,170.135498047,170.898437500,184.631347656,176.239013672,189.971923828,196.838378906
,35.095214844,58.746337891,178.527832031,165.557861328,168.609619141,177.764892578,187.683105469,174.713134766,188.446044922,205.230712891
,35.095214844,62.561035156,169.372558594,171.661376953,172.424316406,183.868408203,190.734863281,176.239013672,189.208984375,213.623046875
,35.095214844,67.138671875,158.691406250,178.527832031,177.764892578,186.157226563,194.549560547,177.764892578,193.786621094,222.015380859
,35.095214844,70.953369141,148.773193359,186.157226563,186.157226563,186.157226563,198.364257813,180.053710938,201.416015625,229.644775391
,34.332275391,74.005126953,141.143798828,196.838378906,196.075439453,184.631347656,201.416015625,182.342529297,209.808349609,234.222412109
,34.332275391,75.531005859,135.040283203,207.519531250,205.230712891,180.053710938,202.941894531,182.342529297,218.200683594,237.274169922
,33.569335938,77.819824219,130.462646484,219.726562500,215.148925781,174.713134766,203.704833984,181.579589844,222.778320313,236.511230469
,33.569335938,79.345703125,123.596191406,231.170654297,224.304199219,169.372558594,202.178955078,180.053710938,225.067138672,234.222412109
,32.806396484,81.634521484,117.492675781,240.325927734,231.170654297,163.269042969,197.601318359,177.764892578,224.304199219,229.644775391
,32.043457031,83.160400391,109.863281250,246.429443359,235.748291016,157.928466797,189.208984375,174.713134766,222.015380859,222.778320313
,30.517578125,83.160400391,100.708007813,249.481201172,236.511230469,151.824951172,177.764892578,172.424316406,219.726562500,214.385986328
,28.991699219,82.397460938,93.841552734,249.481201172,233.459472656,145.721435547,164.031982422,167.083740234,218.200683594,203.704833984
,29.754638672,81.634521484,86.975097656,247.955322266,227.355957031,139.617919922,150.299072266,160.980224609,216.674804688,191.497802734
,28.991699219,81.634521484,82.397460938,244.140625000,218.200683594,133.514404297,137.329101563,153.350830078,215.148925781,177.764892578
,28.991699219,83.160400391,83.160400391,237.274169922,209.808349609,128.936767578,125.122070313,144.958496094,211.334228516,163.269042969
,29.754638672,85.449218750,88.500976563,228.881835938,201.416015625,125.885009766,115.203857422,137.329101563,205.993652344,149.536132813
,30.517578125,87.738037109,98.419189453,219.726562500,193.023681641,125.885009766,107.574462891,129.699707031,199.127197266,136.566162109
,32.043457031,88.500976563,112.915039063,212.097167969,186.157226563,128.936767578,101.470947266,124.359130859,189.971923828,126.647949219
,34.332275391,89.263916016,126.647949219,205.993652344,179.290771484,131.988525391,96.130371094,120.544433594,180.053710938,119.781494141
,36.621093750,89.263916016,138.854980469,202.178955078,172.424316406,135.040283203,92.315673828,119.018554688,170.135498047,114.440917969
,39.672851563,89.263916016,148.010253906,200.653076172,167.846679688,135.803222656,88.500976563,119.781494141,158.691406250,109.863281250
,43.487548828,88.500976563,153.350830078,200.653076172,162.506103516,135.040283203,83.923339844,122.070312500,148.010253906,107.574462891
,46.539306641,86.975097656,157.928466797,201.416015625,158.691406250,134.277343750,81.634521484,124.359130859,138.092041016,104.522705078
,50.354003906,85.449218750,159.454345703,204.467773438,157.165527344,134.277343750,80.108642578,127.410888672,128.173828125,102.996826172
,51.116943359,84.686279297,160.217285156,205.230712891,156.402587891,135.040283203,77.819824219,128.936767578,118.255615234,102.233886719
,51.116943359,84.686279297,159.454345703,205.993652344,156.402587891,138.092041016,76.293945313,130.462646484,106.048583984,100.708007813
,48.828125000,83.923339844,158.691406250,205.230712891,154.876708984,141.143798828,74.005126953,132.751464844,90.789794922,98.419189453
,45.013427734,82.397460938,159.454345703,203.704833984,153.350830078,142.669677734,74.005126953,133.514404297,76.293945313,96.893310547
,41.961669922,80.108642578,159.454345703,202.178955078,151.062011719,144.958496094,76.293945313,134.277343750,64.849853516,93.078613281
,39.672851563,75.531005859,160.217285156,200.653076172,150.299072266,144.958496094,80.108642578,133.514404297,59.509277344,90.026855469
,37.384033203,72.479248047,161.743164063,198.364257813,149.536132813,143.432617188,86.975097656,133.514404297,61.798095703,86.212158203
,37.384033203,69.427490234,162.506103516,195.312500000,149.536132813,141.143798828,91.552734375,133.514404297,68.664550781,82.397460938
,36.621093750,66.375732422,164.794921875,192.260742188,148.010253906,138.092041016,95.367431641,131.988525391,77.056884766,80.871582031
,36.621093750,64.086914063,166.320800781,188.446044922,146.484375000,134.277343750,99.182128906,131.225585938,85.449218750,81.634521484
,36.621093750,62.561035156,166.320800781,184.631347656,144.195556641,130.462646484,100.708007813,129.699707031,91.552734375,83.160400391
,35.858154297,62.561035156,164.031982422,180.053710938,140.380859375,127.410888672,102.233886719,128.173828125,96.893310547,85.449218750
,34.332275391,63.323974609,157.928466797,176.239013672,136.566162109,125.122070313,103.759765625,127.410888672,102.233886719,86.975097656
,31.280517578,64.849853516,149.536132813,173.187255859,131.225585938,125.122070313,103.759765625,127.410888672,106.811523438,89.263916016
,28.228759766,66.375732422,140.380859375,169.372558594,125.122070313,125.885009766,104.522705078,126.647949219,109.863281250,90.789794922
,25.939941406,67.901611328,131.988525391,167.846679688,119.018554688,127.410888672,106.048583984,127.410888672,112.152099609,93.078613281
,23.651123047,70.953369141,125.885009766,165.557861328,113.677978516,127.410888672,107.574462891,128.173828125,113.677978516,96.130371094
,23.651123047,74.768066406,119.781494141,164.794921875,110.626220703,126.647949219,111.389160156,128.173828125,115.203857422,100.708007813
,24.414062500,77.819824219,112.915039063,164.031982422,107.574462891,125.122070313,115.966796875,128.936767578,117.492675781,105.285644531
,25.177001953,81.634521484,103.759765625,161.743164063,105.285644531,122.833251953,120.544433594,128.936767578,119.781494141,110.626220703
,25.939941406,83.923339844,92.315673828,157.928466797,102.996826172,123.596191406,126.647949219,129.699707031,123.596191406,115.203857422
,25.939941406,85.449218750,79.345703125,151.824951172,100.708007813,125.122070313,131.225585938,131.225585938,126.647949219,119.781494141
,24.414062500,88.500976563,67.138671875,144.195556641,100.708007813,126.647949219,135.040283203,132.751464844,131.225585938,123.596191406
,24.414062500,91.552734375,57.983398438,136.566162109,99.182128906,128.173828125,136.566162109,133.514404297,137.329101563,128.173828125
,23.651123047,93.841552734,51.116943359,128.173828125,98.419189453,128.936767578,136.566162109,131.988525391,144.195556641,133.514404297
,22.888183594,96.130371094,47.302246094,121.307373047,97.656250000,130.462646484,135.803222656,128.936767578,151.824951172,139.617919922
,22.888183594,96.893310547,46.539306641,114.440917969,95.367431641,131.225585938,135.040283203,126.647949219,158.691406250,146.484375000
,22.125244141,97.656250000,48.065185547,109.100341797,93.078613281,131.988525391,134.277343750,125.122070313,164.794921875,152.587890625
,22.125244141,98.419189453,50.354003906,105.285644531,90.026855469,132.751464844,134.277343750,124.359130859,169.372558594,158.691406250
,21.362304688,98.419189453,54.931640625,100.708007813,87.738037109,131.988525391,134.277343750,125.122070313,173.187255859,165.557861328
,20.599365234,99.945068359,59.509277344,96.130371094,86.975097656,131.988525391,135.040283203,125.885009766,176.239013672,173.187255859
,19.836425781,101.470947266,64.849853516,89.263916016,87.738037109,130.462646484,135.803222656,127.410888672,177.001953125,179.290771484
,19.073486328,102.996826172,71.716308594,81.634521484,88.500976563,130.462646484,137.329101563,129.699707031,177.764892578,184.631347656
,19.073486328,104.522705078,79.345703125,74.768066406,90.789794922,131.225585938,139.617919922,131.225585938,177.001953125,189.208984375
,19.073486328,106.048583984,86.212158203,69.427490234,93.078613281,132.751464844,141.906738281,133.514404297,176.239013672,193.023681641
,19.073486328,106.811523438,92.315673828,67.138671875,95.367431641,135.040283203,143.432617188,134.277343750,174.713134766,197.601318359
,19.073486328,106.811523438,95.367431641,67.901611328,99.182128906,136.566162109,145.721435547,134.277343750,173.950195313,201.416015625
,19.073486328,107.574462891,96.893310547,68.664550781,101.470947266,137.329101563,145.721435547,135.040283203,173.187255859,204.467773438
,19.836425781,107.574462891,96.893310547,70.190429688,106.048583984,136.566162109,144.195556641,135.803222656,171.661376953,206.756591797
,20.599365234,109.100341797,96.893310547,70.190429688,109.100341797,135.040283203,141.906738281,136.566162109,170.135498047,207.519531250
,22.125244141,109.863281250,96.130371094,69.427490234,113.677978516,134.277343750,138.854980469,136.566162109,167.083740234,209.045410156
,23.651123047,109.863281250,95.367431641,69.427490234,118.255615234,133.514404297,135.040283203,135.040283203,163.269042969,211.334228516
,25.177001953,108.337402344,93.078613281,71.716308594,122.070312500,131.988525391,131.988525391,133.514404297,159.454345703,213.623046875
,26.702880859,105.285644531,90.026855469,75.531005859,125.885009766,131.988525391,129.699707031,131.225585938,155.639648438,215.148925781
,28.228759766,102.996826172,87.738037109,81.634521484,130.462646484,130.462646484,127.410888672,131.225585938,152.587890625,213.623046875
,28.991699219,99.945068359,85.449218750,86.975097656,136.566162109,129.699707031,125.122070313,130.462646484,149.536132813,211.334228516
,28.991699219,98.419189453,83.923339844,90.789794922,144.195556641,128.936767578,122.833251953,131.225585938,146.484375000,206.756591797
,28.228759766,96.893310547,82.397460938,93.078613281,151.062011719,128.936767578,120.544433594,132.751464844,143.432617188,202.178955078
,26.702880859,95.367431641,80.871582031,94.604492188,157.928466797,129.699707031,119.018554688,134.277343750,139.617919922,197.601318359
,26.702880859,95.367431641,79.345703125,95.367431641,162.506103516,131.225585938,118.255615234,135.040283203,137.329101563,191.497802734
,26.702880859,94.604492188,79.345703125,97.656250000,164.794921875,131.988525391,119.018554688,136.566162109,136.566162109,183.868408203
,26.702880859,93.841552734,80.108642578,98.419189453,167.083740234,131.988525391,119.018554688,135.803222656,135.040283203,175.476074219
,28.228759766,91.552734375,80.108642578,99.182128906,168.609619141,131.225585938,121.307373047,135.040283203,136.566162109,167.083740234
,29.754638672,87.738037109,80.871582031,99.945068359,169.372558594,129.699707031,122.833251953,135.040283203,135.803222656,159.454345703
,29.754638672,83.923339844,81.634521484,100.708007813,170.898437500,129.699707031,124.359130859,134.277343750,134.277343750,153.350830078
,30.517578125,80.108642578,80.871582031,102.233886719,170.898437500,130.462646484,127.410888672,135.040283203,133.514404297,148.010253906
,31.280517578,77.819824219,81.634521484,102.996826172,170.135498047,131.988525391,128.173828125,135.803222656,131.988525391,144.195556641
,31.280517578,77.056884766,81.634521484,105.285644531,168.609619141,133.514404297,127.410888672,136.566162109,131.225585938,141.906738281
,33.569335938,74.768066406,81.634521484,106.048583984,166.320800781,134.277343750,126.647949219,136.566162109,132.751464844,139.617919922
